"year","age","sex","q26","q27"
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,NA,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,NA,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,NA
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,1
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,NA,NA
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,NA
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,NA,NA
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,NA,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,NA
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,1
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,1,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,6,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,NA
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,1,1
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,NA
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,NA
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,1,1
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,NA,2
2011,7,2,2,2
2011,7,2,2,2
2011,7,2,2,2
